Date,District,Crop,Price,MonthNum,Season,Year
2021-03-18,Kandy,Leeks,95.0,3,Maha,2021
2021-03-18,Kandy,Okra,95.0,3,Maha,2021
2021-03-18,Matale,Beans,190.0,3,Maha,2021
2021-03-18,Matale,Cabbage,75.0,3,Maha,2021
2021-03-18,Matale,Carrots,135.0,3,Maha,2021
2021-03-18,Matale,Leeks,75.0,3,Maha,2021
2021-03-18,Matale,Okra,85.0,3,Maha,2021
2021-03-25,Kandy,Beans,175.0,3,Maha,2021
2021-03-25,Kandy,Cabbage,65.0,3,Maha,2021
2021-03-25,Kandy,Carrots,135.0,3,Maha,2021
2021-03-25,Kandy,Leeks,75.0,3,Maha,2021
2021-03-25,Kandy,Okra,85.0,3,Maha,2021
2021-03-25,Matale,Beans,145.0,3,Maha,2021
2021-03-25,Matale,Cabbage,75.0,3,Maha,2021
2021-03-25,Matale,Carrots,125.0,3,Maha,2021
2021-03-25,Matale,Leeks,75.0,3,Maha,2021
2021-03-25,Matale,Okra,85.0,3,Maha,2021
2021-04-02,Matale,Beans,145.0,4,Yala,2021
2021-04-02,Matale,Cabbage,75.0,4,Yala,2021
2021-04-02,Matale,Carrots,125.0,4,Yala,2021
2021-04-02,Matale,Leeks,75.0,4,Yala,2021
2021-04-02,Matale,Okra,85.0,4,Yala,2021
2021-04-03,Kandy,Beans,115.0,4,Yala,2021
2021-04-03,Kandy,Cabbage,85.0,4,Yala,2021
2021-04-03,Kandy,Carrots,155.0,4,Yala,2021
2021-04-03,Kandy,Leeks,85.0,4,Yala,2021
2021-04-03,Kandy,Okra,115.0,4,Yala,2021
2021-04-03,Matale,Beans,140.0,4,Yala,2021
2021-04-03,Matale,Cabbage,90.0,4,Yala,2021
2021-04-03,Matale,Carrots,135.0,4,Yala,2021
2021-04-03,Matale,Leeks,95.0,4,Yala,2021
2021-04-03,Matale,Okra,90.0,4,Yala,2021
2021-04-11,Kandy,Beans,170.0,4,Yala,2021
2021-04-11,Kandy,Cabbage,90.0,4,Yala,2021
2021-04-11,Kandy,Carrots,155.0,4,Yala,2021
2021-04-11,Kandy,Leeks,195.0,4,Yala,2021
2021-04-11,Kandy,Okra,105.0,4,Yala,2021
2021-04-11,Matale,Beans,120.0,4,Yala,2021
2021-04-11,Matale,Cabbage,85.0,4,Yala,2021
2021-04-11,Matale,Carrots,175.0,4,Yala,2021
2021-04-11,Matale,Leeks,170.0,4,Yala,2021
2021-04-11,Matale,Okra,85.0,4,Yala,2021
2021-04-22,Kandy,Beans,65.0,4,Yala,2021
2021-04-22,Kandy,Cabbage,65.0,4,Yala,2021
2021-04-22,Kandy,Carrots,135.0,4,Yala,2021
2021-04-22,Kandy,Leeks,75.0,4,Yala,2021
2021-04-22,Kandy,Okra,55.0,4,Yala,2021
2021-04-22,Matale,Beans,45.0,4,Yala,2021
2021-04-22,Matale,Cabbage,75.0,4,Yala,2021
2021-04-22,Matale,Carrots,115.0,4,Yala,2021
2021-04-22,Matale,Leeks,70.0,4,Yala,2021
2021-04-22,Matale,Okra,35.0,4,Yala,2021
2021-04-29,Kandy,Beans,95.0,4,Yala,2021
2021-04-29,Kandy,Cabbage,65.0,4,Yala,2021
2021-04-29,Kandy,Carrots,60.0,4,Yala,2021
2021-04-29,Kandy,Leeks,55.0,4,Yala,2021
2021-04-29,Kandy,Okra,65.0,4,Yala,2021
2021-04-29,Matale,Beans,100.0,4,Yala,2021
2021-04-29,Matale,Cabbage,65.0,4,Yala,2021
2021-04-29,Matale,Carrots,125.0,4,Yala,2021
2021-04-29,Matale,Leeks,75.0,4,Yala,2021
2021-04-29,Matale,Okra,55.0,4,Yala,2021
2021-05-08,Kandy,Beans,215.0,5,Yala,2021
2021-05-08,Kandy,Cabbage,95.0,5,Yala,2021
2021-05-08,Kandy,Carrots,95.0,5,Yala,2021
2021-05-08,Kandy,Leeks,205.0,5,Yala,2021
2021-05-08,Kandy,Okra,85.0,5,Yala,2021
2021-05-08,Matale,Beans,245.0,5,Yala,2021
2021-05-08,Matale,Cabbage,110.0,5,Yala,2021
2021-05-08,Matale,Carrots,125.0,5,Yala,2021
2021-05-08,Matale,Leeks,205.0,5,Yala,2021
2021-05-08,Matale,Okra,80.0,5,Yala,2021
2021-05-13,Kandy,Beans,95.0,5,Yala,2021
2021-05-13,Kandy,Cabbage,55.0,5,Yala,2021
2021-05-13,Kandy,Carrots,95.0,5,Yala,2021
2021-05-13,Kandy,Leeks,45.0,5,Yala,2021
2021-05-13,Kandy,Okra,55.0,5,Yala,2021
2021-05-13,Matale,Beans,245.0,5,Yala,2021
2021-05-13,Matale,Cabbage,110.0,5,Yala,2021
2021-05-13,Matale,Carrots,125.0,5,Yala,2021
2021-05-13,Matale,Leeks,205.0,5,Yala,2021
2021-05-13,Matale,Okra,80.0,5,Yala,2021
2021-05-20,Kandy,Beans,125.0,5,Yala,2021
2021-05-20,Kandy,Cabbage,75.0,5,Yala,2021
2021-05-20,Kandy,Carrots,125.0,5,Yala,2021
2021-05-20,Kandy,Leeks,65.0,5,Yala,2021
2021-05-20,Kandy,Okra,70.0,5,Yala,2021
2021-05-20,Matale,Beans,245.0,5,Yala,2021
2021-05-20,Matale,Cabbage,110.0,5,Yala,2021
2021-05-20,Matale,Carrots,125.0,5,Yala,2021
2021-05-20,Matale,Leeks,205.0,5,Yala,2021
2021-05-20,Matale,Okra,80.0,5,Yala,2021
2021-06-05,Kandy,Beans,95.0,6,Yala,2021
2021-06-05,Kandy,Cabbage,65.0,6,Yala,2021
2021-06-05,Kandy,Carrots,115.0,6,Yala,2021
2021-06-05,Kandy,Leeks,65.0,6,Yala,2021
2021-06-05,Kandy,Okra,65.0,6,Yala,2021
2021-06-05,Matale,Beans,315.0,6,Yala,2021
2021-06-05,Matale,Cabbage,140.0,6,Yala,2021
2021-06-05,Matale,Carrots,240.0,6,Yala,2021
2021-06-05,Matale,Leeks,175.0,6,Yala,2021
2021-06-05,Matale,Okra,110.0,6,Yala,2021
2021-07-10,Kandy,Beans,210.0,7,Yala,2021
2021-07-10,Kandy,Cabbage,75.0,7,Yala,2021
2021-07-10,Kandy,Carrots,85.0,7,Yala,2021
2021-07-10,Kandy,Leeks,145.0,7,Yala,2021
2021-07-10,Kandy,Okra,85.0,7,Yala,2021
2021-07-10,Matale,Beans,210.0,7,Yala,2021
2021-07-10,Matale,Cabbage,75.0,7,Yala,2021
2021-07-10,Matale,Carrots,95.0,7,Yala,2021
2021-07-10,Matale,Leeks,130.0,7,Yala,2021
2021-07-10,Matale,Okra,55.0,7,Yala,2021
2021-07-15,Kandy,Beans,205.0,7,Yala,2021
2021-07-15,Kandy,Cabbage,85.0,7,Yala,2021
2021-07-15,Kandy,Carrots,110.0,7,Yala,2021
2021-07-15,Kandy,Leeks,115.0,7,Yala,2021
2021-07-15,Kandy,Okra,105.0,7,Yala,2021
2021-07-15,Matale,Beans,185.0,7,Yala,2021
2021-07-15,Matale,Cabbage,85.0,7,Yala,2021
2021-07-15,Matale,Carrots,105.0,7,Yala,2021
2021-07-15,Matale,Leeks,110.0,7,Yala,2021
2021-07-15,Matale,Okra,95.0,7,Yala,2021
2021-07-22,Kandy,Beans,210.0,7,Yala,2021
2021-07-22,Kandy,Cabbage,90.0,7,Yala,2021
2021-07-22,Kandy,Carrots,95.0,7,Yala,2021
2021-07-22,Kandy,Leeks,135.0,7,Yala,2021
2021-07-22,Kandy,Okra,105.0,7,Yala,2021
2021-07-22,Matale,Beans,235.0,7,Yala,2021
2021-07-22,Matale,Cabbage,90.0,7,Yala,2021
2021-07-22,Matale,Carrots,100.0,7,Yala,2021
2021-07-22,Matale,Leeks,140.0,7,Yala,2021
2021-07-22,Matale,Okra,90.0,7,Yala,2021
2021-07-29,Kandy,Beans,245.0,7,Yala,2021
2021-07-29,Kandy,Cabbage,110.0,7,Yala,2021
2021-07-29,Kandy,Carrots,125.0,7,Yala,2021
2021-07-29,Kandy,Leeks,175.0,7,Yala,2021
2021-07-29,Kandy,Okra,105.0,7,Yala,2021
2021-07-29,Matale,Beans,245.0,7,Yala,2021
2021-07-29,Matale,Cabbage,95.0,7,Yala,2021
2021-07-29,Matale,Carrots,130.0,7,Yala,2021
2021-07-29,Matale,Leeks,180.0,7,Yala,2021
2021-07-29,Matale,Okra,105.0,7,Yala,2021
2021-08-04,Kandy,Beans,165.0,8,Yala,2021
2021-08-04,Kandy,Cabbage,75.0,8,Yala,2021
2021-08-04,Kandy,Carrots,135.0,8,Yala,2021
2021-08-04,Kandy,Leeks,75.0,8,Yala,2021
2021-08-04,Kandy,Okra,65.0,8,Yala,2021
2021-08-04,Matale,Beans,105.0,8,Yala,2021
2021-08-04,Matale,Cabbage,65.0,8,Yala,2021
2021-08-04,Matale,Carrots,85.0,8,Yala,2021
2021-08-04,Matale,Leeks,65.0,8,Yala,2021
2021-08-04,Matale,Okra,55.0,8,Yala,2021
2021-08-07,Kandy,Beans,145.0,8,Yala,2021
2021-08-07,Kandy,Cabbage,110.0,8,Yala,2021
2021-08-07,Kandy,Carrots,110.0,8,Yala,2021
2021-08-07,Kandy,Leeks,155.0,8,Yala,2021
2021-08-07,Kandy,Okra,95.0,8,Yala,2021
2021-08-07,Matale,Beans,110.0,8,Yala,2021
2021-08-07,Matale,Cabbage,100.0,8,Yala,2021
2021-08-07,Matale,Carrots,95.0,8,Yala,2021
2021-08-07,Matale,Leeks,110.0,8,Yala,2021
2021-08-07,Matale,Okra,105.0,8,Yala,2021
2021-08-19,Kandy,Beans,195.0,8,Yala,2021
2021-08-19,Kandy,Cabbage,110.0,8,Yala,2021
2021-08-19,Kandy,Carrots,95.0,8,Yala,2021
2021-08-19,Kandy,Leeks,175.0,8,Yala,2021
2021-08-19,Kandy,Okra,55.0,8,Yala,2021
2021-08-19,Matale,Beans,195.0,8,Yala,2021
2021-08-19,Matale,Cabbage,110.0,8,Yala,2021
2021-08-19,Matale,Carrots,95.0,8,Yala,2021
2021-08-19,Matale,Leeks,175.0,8,Yala,2021
2021-08-19,Matale,Okra,55.0,8,Yala,2021
2021-09-09,Kandy,Beans,130.0,9,Yala,2021
2021-09-09,Kandy,Cabbage,90.0,9,Yala,2021
2021-09-09,Kandy,Carrots,90.0,9,Yala,2021
2021-09-09,Kandy,Leeks,160.0,9,Yala,2021
2021-09-09,Kandy,Okra,40.0,9,Yala,2021
2021-09-09,Matale,Beans,135.0,9,Yala,2021
2021-09-09,Matale,Cabbage,90.0,9,Yala,2021
2021-09-09,Matale,Carrots,90.0,9,Yala,2021
2021-09-09,Matale,Leeks,160.0,9,Yala,2021
2021-09-09,Matale,Okra,30.0,9,Yala,2021
2021-09-16,Kandy,Beans,130.0,9,Yala,2021
2021-09-16,Kandy,Cabbage,80.0,9,Yala,2021
2021-09-16,Kandy,Carrots,95.0,9,Yala,2021
2021-09-16,Kandy,Leeks,175.0,9,Yala,2021
2021-09-16,Kandy,Okra,45.0,9,Yala,2021
2021-09-16,Matale,Beans,90.0,9,Yala,2021
2021-09-16,Matale,Cabbage,80.0,9,Yala,2021
2021-09-16,Matale,Carrots,70.0,9,Yala,2021
2021-09-16,Matale,Leeks,165.0,9,Yala,2021
2021-09-16,Matale,Okra,50.0,9,Yala,2021
2021-09-23,Kandy,Beans,125.0,9,Yala,2021
2021-09-23,Kandy,Cabbage,80.0,9,Yala,2021
2021-09-23,Kandy,Carrots,95.0,9,Yala,2021
2021-09-23,Kandy,Leeks,175.0,9,Yala,2021
2021-09-23,Kandy,Okra,55.0,9,Yala,2021
2021-09-23,Matale,Beans,105.0,9,Yala,2021
2021-09-23,Matale,Cabbage,95.0,9,Yala,2021
2021-09-23,Matale,Carrots,75.0,9,Yala,2021
2021-09-23,Matale,Leeks,145.0,9,Yala,2021
2021-09-23,Matale,Okra,45.0,9,Yala,2021
2021-09-30,Kandy,Beans,125.0,9,Yala,2021
2021-09-30,Kandy,Cabbage,80.0,9,Yala,2021
2021-09-30,Kandy,Carrots,75.0,9,Yala,2021
2021-09-30,Kandy,Leeks,135.0,9,Yala,2021
2021-09-30,Kandy,Okra,55.0,9,Yala,2021
2021-09-30,Matale,Beans,155.0,9,Yala,2021
2021-09-30,Matale,Cabbage,80.0,9,Yala,2021
2021-09-30,Matale,Carrots,75.0,9,Yala,2021
2021-09-30,Matale,Leeks,135.0,9,Yala,2021
2021-09-30,Matale,Okra,45.0,9,Yala,2021
2021-10-14,Kandy,Beans,275.0,10,Maha,2021
2021-10-14,Kandy,Cabbage,60.0,10,Maha,2021
2021-10-14,Kandy,Carrots,85.0,10,Maha,2021
2021-10-14,Kandy,Leeks,125.0,10,Maha,2021
2021-10-14,Kandy,Okra,95.0,10,Maha,2021
2021-10-14,Matale,Beans,230.0,10,Maha,2021
2021-10-14,Matale,Cabbage,80.0,10,Maha,2021
2021-10-14,Matale,Carrots,110.0,10,Maha,2021
2021-10-14,Matale,Leeks,185.0,10,Maha,2021
2021-10-14,Matale,Okra,95.0,10,Maha,2021
2021-10-21,Kandy,Beans,235.0,10,Maha,2021
2021-10-21,Kandy,Cabbage,80.0,10,Maha,2021
2021-10-21,Kandy,Carrots,85.0,10,Maha,2021
2021-10-21,Kandy,Leeks,165.0,10,Maha,2021
2021-10-21,Kandy,Okra,105.0,10,Maha,2021
2021-10-21,Matale,Beans,190.0,10,Maha,2021
2021-10-21,Matale,Cabbage,75.0,10,Maha,2021
2021-10-21,Matale,Carrots,100.0,10,Maha,2021
2021-10-21,Matale,Leeks,160.0,10,Maha,2021
2021-10-21,Matale,Okra,95.0,10,Maha,2021
2021-10-28,Kandy,Beans,160.0,10,Maha,2021
2021-10-28,Kandy,Cabbage,90.0,10,Maha,2021
2021-10-28,Kandy,Carrots,115.0,10,Maha,2021
2021-10-28,Kandy,Leeks,195.0,10,Maha,2021
2021-10-28,Kandy,Okra,115.0,10,Maha,2021
2021-10-28,Matale,Beans,180.0,10,Maha,2021
2021-10-28,Matale,Cabbage,75.0,10,Maha,2021
2021-10-28,Matale,Carrots,120.0,10,Maha,2021
2021-10-28,Matale,Leeks,215.0,10,Maha,2021
2021-10-28,Matale,Okra,90.0,10,Maha,2021
2021-11-02,Matale,Beans,110.0,11,Maha,2021
2021-11-02,Matale,Cabbage,55.0,11,Maha,2021
2021-11-02,Matale,Carrots,155.0,11,Maha,2021
2021-11-02,Matale,Leeks,90.0,11,Maha,2021
2021-11-02,Matale,Okra,125.0,11,Maha,2021
2021-11-11,Kandy,Beans,230.0,11,Maha,2021
2021-11-11,Kandy,Cabbage,90.0,11,Maha,2021
2021-11-11,Kandy,Carrots,190.0,11,Maha,2021
2021-11-11,Kandy,Leeks,205.0,11,Maha,2021
2021-11-11,Kandy,Okra,115.0,11,Maha,2021
2021-11-11,Matale,Beans,265.0,11,Maha,2021
2021-11-11,Matale,Cabbage,110.0,11,Maha,2021
2021-11-11,Matale,Carrots,200.0,11,Maha,2021
2021-11-11,Matale,Leeks,190.0,11,Maha,2021
2021-11-11,Matale,Okra,105.0,11,Maha,2021
2021-11-18,Kandy,Beans,365.0,11,Maha,2021
2021-11-18,Kandy,Cabbage,120.0,11,Maha,2021
2021-11-18,Kandy,Carrots,210.0,11,Maha,2021
2021-11-18,Kandy,Leeks,205.0,11,Maha,2021
2021-11-18,Kandy,Okra,135.0,11,Maha,2021
2021-11-18,Matale,Beans,415.0,11,Maha,2021
2021-11-18,Matale,Cabbage,135.0,11,Maha,2021
2021-11-18,Matale,Carrots,250.0,11,Maha,2021
2021-11-18,Matale,Leeks,225.0,11,Maha,2021
2021-11-18,Matale,Okra,155.0,11,Maha,2021
2021-11-25,Kandy,Beans,350.0,11,Maha,2021
2021-11-25,Kandy,Cabbage,195.0,11,Maha,2021
2021-11-25,Kandy,Carrots,310.0,11,Maha,2021
2021-11-25,Kandy,Leeks,335.0,11,Maha,2021
2021-11-25,Kandy,Okra,195.0,11,Maha,2021
2021-11-25,Matale,Beans,325.0,11,Maha,2021
2021-11-25,Matale,Cabbage,205.0,11,Maha,2021
2021-11-25,Matale,Carrots,310.0,11,Maha,2021
2021-11-25,Matale,Leeks,370.0,11,Maha,2021
2021-11-25,Matale,Okra,175.0,11,Maha,2021
2021-12-08,Kandy,Beans,215.0,12,Maha,2021
2021-12-08,Kandy,Cabbage,95.0,12,Maha,2021
2021-12-08,Kandy,Carrots,95.0,12,Maha,2021
2021-12-08,Kandy,Leeks,205.0,12,Maha,2021
2021-12-08,Kandy,Okra,85.0,12,Maha,2021
2021-12-08,Matale,Beans,245.0,12,Maha,2021
2021-12-08,Matale,Cabbage,110.0,12,Maha,2021
2021-12-08,Matale,Carrots,125.0,12,Maha,2021
2021-12-08,Matale,Leeks,205.0,12,Maha,2021
2021-12-08,Matale,Okra,80.0,12,Maha,2021
2021-12-16,Kandy,Beans,370.0,12,Maha,2021
2021-12-16,Kandy,Cabbage,285.0,12,Maha,2021
2021-12-16,Kandy,Carrots,385.0,12,Maha,2021
2021-12-16,Kandy,Leeks,270.0,12,Maha,2021
2021-12-16,Kandy,Okra,135.0,12,Maha,2021
2021-12-16,Matale,Beans,345.0,12,Maha,2021
2021-12-16,Matale,Cabbage,280.0,12,Maha,2021
2021-12-16,Matale,Carrots,335.0,12,Maha,2021
2021-12-16,Matale,Leeks,260.0,12,Maha,2021
2021-12-16,Matale,Okra,125.0,12,Maha,2021
2021-12-23,Kandy,Beans,370.0,12,Maha,2021
2021-12-23,Kandy,Cabbage,285.0,12,Maha,2021
2021-12-23,Kandy,Carrots,385.0,12,Maha,2021
2021-12-23,Kandy,Leeks,270.0,12,Maha,2021
2021-12-23,Kandy,Okra,135.0,12,Maha,2021
2021-12-23,Matale,Beans,250.0,12,Maha,2021
2021-12-23,Matale,Cabbage,235.0,12,Maha,2021
2021-12-23,Matale,Carrots,325.0,12,Maha,2021
2021-12-23,Matale,Leeks,240.0,12,Maha,2021
2021-12-23,Matale,Okra,110.0,12,Maha,2021
2021-12-30,Kandy,Beans,370.0,12,Maha,2021
2021-12-30,Kandy,Cabbage,285.0,12,Maha,2021
2021-12-30,Kandy,Carrots,385.0,12,Maha,2021
2021-12-30,Kandy,Leeks,270.0,12,Maha,2021
2021-12-30,Kandy,Okra,135.0,12,Maha,2021
2021-12-30,Matale,Beans,345.0,12,Maha,2021
2021-12-30,Matale,Cabbage,210.0,12,Maha,2021
2021-12-30,Matale,Carrots,415.0,12,Maha,2021
2021-12-30,Matale,Leeks,210.0,12,Maha,2021
2021-12-30,Matale,Okra,125.0,12,Maha,2021
2022-01-09,Kandy,Beans,260.0,1,Maha,2022
2022-01-09,Kandy,Cabbage,305.0,1,Maha,2022
2022-01-09,Kandy,Carrots,270.0,1,Maha,2022
2022-01-09,Kandy,Leeks,160.0,1,Maha,2022
2022-01-09,Kandy,Okra,75.0,1,Maha,2022
2022-01-09,Matale,Beans,235.0,1,Maha,2022
2022-01-09,Matale,Cabbage,295.0,1,Maha,2022
2022-01-09,Matale,Carrots,275.0,1,Maha,2022
2022-01-09,Matale,Leeks,150.0,1,Maha,2022
2022-01-09,Matale,Okra,65.0,1,Maha,2022
2022-01-12,Kandy,Beans,255.0,1,Maha,2022
2022-01-12,Kandy,Cabbage,155.0,1,Maha,2022
2022-01-12,Kandy,Carrots,350.0,1,Maha,2022
2022-01-12,Kandy,Leeks,365.0,1,Maha,2022
2022-01-12,Kandy,Okra,120.0,1,Maha,2022
2022-01-12,Matale,Beans,245.0,1,Maha,2022
2022-01-12,Matale,Cabbage,190.0,1,Maha,2022
2022-01-12,Matale,Carrots,345.0,1,Maha,2022
2022-01-12,Matale,Leeks,385.0,1,Maha,2022
2022-01-12,Matale,Okra,60.0,1,Maha,2022
2022-01-13,Kandy,Beans,280.0,1,Maha,2022
2022-01-13,Kandy,Cabbage,200.0,1,Maha,2022
2022-01-13,Kandy,Carrots,310.0,1,Maha,2022
2022-01-13,Kandy,Leeks,195.0,1,Maha,2022
2022-01-13,Kandy,Okra,135.0,1,Maha,2022
2022-01-13,Matale,Beans,250.0,1,Maha,2022
2022-01-13,Matale,Cabbage,165.0,1,Maha,2022
2022-01-13,Matale,Carrots,240.0,1,Maha,2022
2022-01-13,Matale,Leeks,190.0,1,Maha,2022
2022-01-13,Matale,Okra,125.0,1,Maha,2022
2022-01-20,Kandy,Beans,335.0,1,Maha,2022
2022-01-20,Kandy,Cabbage,190.0,1,Maha,2022
2022-01-20,Kandy,Carrots,390.0,1,Maha,2022
2022-01-20,Kandy,Leeks,205.0,1,Maha,2022
2022-01-20,Kandy,Okra,145.0,1,Maha,2022
2022-01-20,Matale,Beans,300.0,1,Maha,2022
2022-01-20,Matale,Cabbage,165.0,1,Maha,2022
2022-01-20,Matale,Carrots,330.0,1,Maha,2022
2022-01-20,Matale,Leeks,200.0,1,Maha,2022
2022-01-20,Matale,Okra,130.0,1,Maha,2022
2022-01-27,Kandy,Beans,415.0,1,Maha,2022
2022-01-27,Kandy,Cabbage,160.0,1,Maha,2022
2022-01-27,Kandy,Carrots,335.0,1,Maha,2022
2022-01-27,Kandy,Leeks,190.0,1,Maha,2022
2022-01-27,Kandy,Okra,165.0,1,Maha,2022
2022-01-27,Matale,Beans,375.0,1,Maha,2022
2022-01-27,Matale,Cabbage,130.0,1,Maha,2022
2022-01-27,Matale,Carrots,310.0,1,Maha,2022
2022-01-27,Matale,Leeks,190.0,1,Maha,2022
2022-01-27,Matale,Okra,190.0,1,Maha,2022
2022-02-06,Kandy,Beans,515.0,2,Maha,2022
2022-02-06,Kandy,Cabbage,190.0,2,Maha,2022
2022-02-06,Kandy,Carrots,275.0,2,Maha,2022
2022-02-06,Kandy,Leeks,190.0,2,Maha,2022
2022-02-06,Kandy,Okra,225.0,2,Maha,2022
2022-02-06,Matale,Beans,575.0,2,Maha,2022
2022-02-06,Matale,Cabbage,200.0,2,Maha,2022
2022-02-06,Matale,Carrots,290.0,2,Maha,2022
2022-02-06,Matale,Leeks,150.0,2,Maha,2022
2022-02-06,Matale,Okra,265.0,2,Maha,2022
2022-02-17,Kandy,Beans,170.0,2,Maha,2022
2022-02-17,Kandy,Cabbage,140.0,2,Maha,2022
2022-02-17,Kandy,Carrots,415.0,2,Maha,2022
2022-02-17,Kandy,Leeks,110.0,2,Maha,2022
2022-02-17,Kandy,Okra,170.0,2,Maha,2022
2022-02-17,Matale,Beans,165.0,2,Maha,2022
2022-02-17,Matale,Cabbage,120.0,2,Maha,2022
2022-02-17,Matale,Carrots,360.0,2,Maha,2022
2022-02-17,Matale,Leeks,95.0,2,Maha,2022
2022-02-17,Matale,Okra,153.0,2,Maha,2022
2022-02-24,Kandy,Beans,210.0,2,Maha,2022
2022-02-24,Kandy,Cabbage,100.0,2,Maha,2022
2022-02-24,Kandy,Carrots,360.0,2,Maha,2022
2022-02-24,Kandy,Leeks,95.0,2,Maha,2022
2022-02-24,Kandy,Okra,155.0,2,Maha,2022
2022-02-24,Matale,Beans,175.0,2,Maha,2022
2022-02-24,Matale,Cabbage,70.0,2,Maha,2022
2022-02-24,Matale,Carrots,330.0,2,Maha,2022
2022-02-24,Matale,Leeks,80.0,2,Maha,2022
2022-02-24,Matale,Okra,155.0,2,Maha,2022
2022-03-02,Kandy,Beans,190.0,3,Maha,2022
2022-03-02,Kandy,Cabbage,175.0,3,Maha,2022
2022-03-02,Kandy,Carrots,335.0,3,Maha,2022
2022-03-02,Kandy,Leeks,165.0,3,Maha,2022
2022-03-02,Kandy,Okra,175.0,3,Maha,2022
2022-03-02,Matale,Beans,165.0,3,Maha,2022
2022-03-02,Matale,Cabbage,210.0,3,Maha,2022
2022-03-02,Matale,Carrots,320.0,3,Maha,2022
2022-03-02,Matale,Leeks,165.0,3,Maha,2022
2022-03-02,Matale,Okra,175.0,3,Maha,2022
2022-03-03,Kandy,Beans,190.0,3,Maha,2022
2022-03-03,Kandy,Cabbage,85.0,3,Maha,2022
2022-03-03,Kandy,Carrots,265.0,3,Maha,2022
2022-03-03,Kandy,Leeks,95.0,3,Maha,2022
2022-03-03,Kandy,Okra,95.0,3,Maha,2022
2022-03-03,Matale,Beans,210.0,3,Maha,2022
2022-03-03,Matale,Cabbage,73.0,3,Maha,2022
2022-03-03,Matale,Carrots,250.0,3,Maha,2022
2022-03-03,Matale,Leeks,100.0,3,Maha,2022
2022-03-03,Matale,Okra,70.0,3,Maha,2022
2022-03-11,Kandy,Beans,385.0,3,Maha,2022
2022-03-11,Kandy,Cabbage,175.0,3,Maha,2022
2022-03-11,Kandy,Carrots,265.0,3,Maha,2022
2022-03-11,Kandy,Leeks,210.0,3,Maha,2022
2022-03-11,Kandy,Okra,115.0,3,Maha,2022
2022-03-11,Matale,Beans,425.0,3,Maha,2022
2022-03-11,Matale,Cabbage,190.0,3,Maha,2022
2022-03-11,Matale,Carrots,320.0,3,Maha,2022
2022-03-11,Matale,Leeks,225.0,3,Maha,2022
2022-03-11,Matale,Okra,100.0,3,Maha,2022
2022-03-17,Kandy,Beans,190.0,3,Maha,2022
2022-03-17,Kandy,Cabbage,63.0,3,Maha,2022
2022-03-17,Kandy,Carrots,190.0,3,Maha,2022
2022-03-17,Kandy,Leeks,85.0,3,Maha,2022
2022-03-17,Kandy,Okra,65.0,3,Maha,2022
2022-03-17,Matale,Beans,185.0,3,Maha,2022
2022-03-17,Matale,Cabbage,75.0,3,Maha,2022
2022-03-17,Matale,Carrots,215.0,3,Maha,2022
2022-03-17,Matale,Leeks,95.0,3,Maha,2022
2022-03-17,Matale,Okra,53.0,3,Maha,2022
2022-03-24,Kandy,Beans,170.0,3,Maha,2022
2022-03-24,Kandy,Cabbage,63.0,3,Maha,2022
2022-03-24,Kandy,Carrots,170.0,3,Maha,2022
2022-03-24,Kandy,Leeks,85.0,3,Maha,2022
2022-03-24,Kandy,Okra,53.0,3,Maha,2022
2022-03-24,Matale,Beans,155.0,3,Maha,2022
2022-03-24,Matale,Cabbage,62.0,3,Maha,2022
2022-03-24,Matale,Carrots,165.0,3,Maha,2022
2022-03-24,Matale,Leeks,85.0,3,Maha,2022
2022-03-24,Matale,Okra,55.0,3,Maha,2022
2022-03-31,Kandy,Beans,130.0,3,Maha,2022
2022-03-31,Kandy,Cabbage,60.0,3,Maha,2022
2022-03-31,Kandy,Carrots,140.0,3,Maha,2022
2022-03-31,Kandy,Leeks,85.0,3,Maha,2022
2022-03-31,Kandy,Okra,75.0,3,Maha,2022
2022-03-31,Matale,Beans,140.0,3,Maha,2022
2022-03-31,Matale,Cabbage,50.0,3,Maha,2022
2022-03-31,Matale,Carrots,125.0,3,Maha,2022
2022-03-31,Matale,Leeks,85.0,3,Maha,2022
2022-03-31,Matale,Okra,45.0,3,Maha,2022
2022-04-08,Kandy,Beans,290.0,4,Yala,2022
2022-04-08,Kandy,Cabbage,175.0,4,Yala,2022
2022-04-08,Kandy,Carrots,255.0,4,Yala,2022
2022-04-08,Kandy,Leeks,115.0,4,Yala,2022
2022-04-08,Kandy,Okra,155.0,4,Yala,2022
2022-04-08,Matale,Beans,365.0,4,Yala,2022
2022-04-08,Matale,Cabbage,185.0,4,Yala,2022
2022-04-08,Matale,Carrots,180.0,4,Yala,2022
2022-04-08,Matale,Leeks,110.0,4,Yala,2022
2022-04-08,Matale,Okra,110.0,4,Yala,2022
2022-04-21,Kandy,Beans,185.0,4,Yala,2022
2022-04-21,Kandy,Cabbage,60.0,4,Yala,2022
2022-04-21,Kandy,Carrots,125.0,4,Yala,2022
2022-04-21,Kandy,Leeks,110.0,4,Yala,2022
2022-04-21,Kandy,Okra,75.0,4,Yala,2022
2022-04-21,Matale,Beans,150.0,4,Yala,2022
2022-04-21,Matale,Cabbage,45.0,4,Yala,2022
2022-04-21,Matale,Carrots,110.0,4,Yala,2022
2022-04-21,Matale,Leeks,85.0,4,Yala,2022
2022-04-21,Matale,Okra,55.0,4,Yala,2022
